#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/rodrigo/miniconda3/bin/metaphlan /mnt/HDDStorage/jsequeira/rodrigo/Datasets/Hom-5A_S13.fastq_output/Hom-5A_S13_humann_temp/tmptixv0n6k/tmpgrqmf_cb -t rel_ab -o /mnt/HDDStorage/jsequeira/rodrigo/Datasets/Hom-5A_S13.fastq_output/Hom-5A_S13_humann_temp/Hom-5A_S13_metaphlan_bugs_list.tsv --input_type fastq --bowtie2out /mnt/HDDStorage/jsequeira/rodrigo/Datasets/Hom-5A_S13.fastq_output/Hom-5A_S13_humann_temp/Hom-5A_S13_metaphlan_bowtie2.txt --nproc 12
#119461023 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_hodleri	2|201174|1760|85007|1762|1763|49897	0.00135	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Melaminivora|s__Melaminivora_jejuensis	2|1224|28216|80840|80864|1649468|1267217	0.00124	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Microlunatus|s__Microlunatus_phosphovorus	2|201174|1760|85009|31957|29404|29405	0.00124	
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae|g__Candidatus_Promineofilum|s__Candidatus_Promineofilum_breve	2|200795|1382928|1382929|1382930|1988031|1806508	0.00122	
k__Bacteria|p__Firmicutes|c__CFGB8975|o__OFGB8975|f__FGB8975|g__GGB37021|s__GGB37021_SGB49017	2|1239|||||	0.00107	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_SGB99481	2|1224|28211|204455|31989|265|	0.00102	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB61358	2|201174|1760|85007|1653|1716|	0.0009	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Tessaracoccus_bendigoensis	2|201174|1760|85009|31957|72763|72764	0.00087	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_SGB99491	2|1224|28211|204455|31989|265|	0.00085	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Thiomonas|s__Thiomonas_arsenitoxydans	2|1224|28216|80840||32012|426114	0.0008	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6179	2|1239|186801|186802|31979|1485|	0.00072	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_lacticum	2|201174|1760|85006|85023|33882|33885	0.0007	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_luti	2|976|200643|171549|815|816|1297750	0.00065	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saudiense	2|1239|186801|186802|31979|1485|1414720	0.00065	
k__Bacteria|p__Verrucomicrobia|c__CFGB38799|o__OFGB38799|f__FGB38799|g__GGB38799|s__GGB38799_SGB54900	2|74201|||||	0.00065	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Ellagibacter|s__Ellagibacter_isourolithinifaciens	2|201174|84998|1643822|1643826|2137577|2137581	0.00064	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__GGB65286|s__GGB65286_SGB88265	2|1224|28216|206351|1499392||	0.00064	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Amaricoccus|s__Amaricoccus_macauensis	2|1224|28211|204455|31989|56999|57001	0.00062	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae|g__GGB23753|s__GGB23753_SGB35459	2|976|200643|171549|2005520||	0.00062	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__Candidatus_Accumulibacter|s__Candidatus_Accumulibacter_phosphatis	2|1224|28216|||327159|327160	0.0006	
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB23620|o__OFGB23620|f__FGB23620|g__GGB67134|s__GGB67134_SGB90850	2|95818|||||	0.00058	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_liquefaciens	2|201174|1760|85006|85023|33882|33918	0.00048	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_lutimaris	2|1224|28211|204455|31989|265|1490030	0.00048	
k__Bacteria|p__Actinobacteria|c__CFGB23051|o__OFGB23051|f__FGB23051|g__GGB71899|s__GGB71899_SGB98917	2|201174|||||	0.00046	
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Sulfurospirillum|s__Sulfurospirillum_sp_UCH001	2|1224|29547|213849|72294|57665|1581011	0.00046	
k__Bacteria|p__Bacteroidetes|c__CFGB7739|o__OFGB7739|f__FGB7739|g__GGB24445|s__GGB24445_SGB36288	2|976|||||	0.00045	
k__Bacteria|p__Firmicutes|c__CFGB11619|o__OFGB11619|f__FGB11619|g__GGB34003|s__GGB34003_SGB79733	2|1239|||||	0.00044	
k__Bacteria|p__Proteobacteria|c__CFGB75967|o__OFGB75967|f__FGB75967|g__GGB44658|s__GGB44658_SGB62114	2|1224|||||	0.00041	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Ornithinibacter|s__Ornithinibacter_SGB87564	2|201174|1760|85006|85021|1191515|	0.00041	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Dechloromonas|s__Dechloromonas_agitata	2|1224|28216|206389|2008795|73029|73030	0.00039	
k__Archaea|p__Crenarchaeota|c__Crenarchaeota_unclassified|o__Crenarchaeota_unclassified|f__Crenarchaeota_unclassified|g__Crenarchaeota_unclassified|s__crenarchaeote_SCGC_AAA261_L14	2157|28889|||||1130302	0.00038	
k__Bacteria|p__Firmicutes|c__CFGB26775|o__OFGB26775|f__FGB26775|g__GGB26775|s__GGB26775_SGB38960	2|1239|||||	0.00036	
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae|g__Sporanaerobacter|s__Sporanaerobacter_acetigenes	2|1239|1737404|1737405|1737406|165812|165813	0.00035	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__GGB4456|s__GGB4456_SGB6141	2|1239|186801|186802|186804||	0.00032	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Acetoanaerobium|s__Acetoanaerobium_noterae	2|1239|186801|186802|186804|186831|745369	0.0003	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluvialis	2|1224|1236|72274|135621|286|1793966	0.0003	
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira|s__Nitrospira_sp_ND1	2|40117|203693|189778|189779|1234|1658518	0.00029	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ottowia|s__Ottowia_sp_GY511	2|1224|28216|80840|80864|219181|2603274	0.00026	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_terpenotabidum	2|201174|1760|85007|1653|1716|89154	0.00023	
k__Bacteria|p__Bacteroidetes|c__CFGB41867|o__OFGB41867|f__FGB41867|g__GGB45849|s__GGB45849_SGB63574	2|976|||||	0.00023	
k__Bacteria|p__Firmicutes|c__CFGB8972|o__OFGB8972|f__FGB8972|g__GGB26773|s__GGB26773_SGB38958	2|1239|||||	0.00022	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Aminivibrio|s__Aminivibrio_pyruvatiphilus	2|508458|649775|649776|649777|1427172|1005740	0.00018	
k__Bacteria|p__Atribacterota|c__CFGB8897|o__OFGB8897|f__FGB8897|g__GGB26668|s__GGB26668_SGB38849	2|67818|||||	0.00017	
k__Bacteria|p__Proteobacteria|c__CFGB6783|o__OFGB6783|f__FGB6783|g__GGB75611|s__GGB75611_SGB103138	2|1224|||||	0.00017	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Candidatus_Cibionibacter|s__Candidatus_Cibionibacter_quicibialis	2|1239|186801|186802|541000|2527773|2500537	0.00016	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_denitrificans	2|1224|28211|356|69277|68287|2294114	0.00015	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Changpingibacter|s__Changpingibacter_yushuensis	2|201174|1760|2037|2049|2912996|2758440	0.00013	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobiaceae_unclassified|s__Rhizobiaceae_bacterium	2|1224|28211|356|82115||1913961	0.00012	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroidaceae_unclassified|s__Bacteroidaceae_bacterium	2|976|200643|171549|815||2212467	0.00011	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_thermophilum	2|201174|1760|85004|31953|1678|33905	9e-05	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Vitreoscilla|s__Vitreoscilla_massiliensis	2|1224|28216|206351|481|59|1689272	9e-05	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Aminicella|s__Aminicella_lysinilytica	2|1239|186801|186802|186806|1637744|433323	8e-05	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Dechloromonas|s__Dechloromonas_sp_H13	2|1224|28216|206389|2008795|73029|2570193	4e-05	
k__Bacteria|p__Candidatus_Cloacimonetes|c__Candidatus_Cloacimonetes_unclassified|o__Candidatus_Cloacimonetes_unclassified|f__Candidatus_Cloacimonetes_unclassified|g__Candidatus_Cloacimonas|s__Candidatus_Cloacimonas_acidaminovorans|t__SGB3762	2|456828||||456826|456827|	24.246	k__Bacteria|p__Candidatus_Cloacimonetes|c__Candidatus_Cloacimonetes_unclassified|o__Candidatus_Cloacimonetes_unclassified|f__Candidatus_Cloacimonetes_unclassified|g__Candidatus_Cloacimonetes_unclassified|s__Cloacimonetes_bacterium_JGI_0000039_G13
k__Bacteria|p__Spirochaetes|c__CFGB42821|o__OFGB42821|f__FGB42821|g__GGB42821|s__GGB42821_SGB52415|t__SGB52415	2|203691||||||	8.8033	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Phycicoccus|s__Phycicoccus_elongatus|t__SGB15998	2|201174|1760|85006|85021|367298|101689|	7.76873	
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__GGB27285|s__GGB27285_SGB39523|t__SGB39523	2157|28890|224756|2191|2194|||	4.8208	
k__Bacteria|p__Proteobacteria|c__CFGB43452|o__OFGB43452|f__FGB43452|g__GGB25803|s__GGB25803_SGB37788|t__SGB37788	2|1224||||||	4.16619	
k__Bacteria|p__Spirochaetes|c__CFGB42821|o__OFGB42821|f__FGB42821|g__GGB42821|s__GGB42821_SGB60031|t__SGB60031	2|203691||||||	4.07104	
k__Bacteria|p__Proteobacteria|c__CFGB8946|o__OFGB8946|f__FGB8946|g__GGB26731|s__GGB26731_SGB83492|t__SGB83492	2|1224||||||	3.70788	
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Fervidobacteriaceae|g__GGB34841|s__GGB34841_SGB46577|t__SGB46577	2|200918|188708|2419|1643950|||	3.43219	
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB7348|o__OFGB7348|f__FGB7348|g__GGB23589|s__GGB23589_SGB35285|t__SGB35285	2|95818||||||	3.39843	
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Fervidobacteriaceae|g__GGB24760|s__GGB24760_SGB46578|t__SGB46578	2|200918|188708|2419|1643950|||	2.76392	
k__Bacteria|p__Bacteroidetes|c__CFGB36012|o__OFGB36012|f__FGB36012|g__GGB35206|s__GGB35206_SGB49924|t__SGB49924	2|976||||||	2.64357	
k__Bacteria|p__Ignavibacteriae|c__CFGB41734|o__OFGB41734|f__FGB41734|g__GGB45669|s__GGB45669_SGB63385|t__SGB63385	2|1134404||||||	2.32461	
k__Bacteria|p__Spirochaetes|c__CFGB8982|o__OFGB8982|f__FGB8982|g__GGB58357|s__GGB58357_SGB80008|t__SGB80008	2|203691||||||	2.04702	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tenuifilaceae|g__GGB35116|s__GGB35116_SGB79359|t__SGB79359	2|976|200643|171549|2760872|||	1.75683	
k__Bacteria|p__Firmicutes|c__CFGB27080|o__OFGB27080|f__FGB27080|g__GGB27082|s__GGB27082_SGB39291|t__SGB39291	2|1239||||||	1.34018	
k__Bacteria|p__Actinobacteria|c__CFGB76414|o__OFGB76414|f__FGB76414|g__GGB44036|s__GGB44036_SGB61412|t__SGB61412	2|201174||||||	1.33025	
k__Bacteria|p__Planctomycetes|c__CFGB45191|o__OFGB45191|f__FGB45191|g__GGB45191|s__GGB45191_SGB62707|t__SGB62707	2|203682||||||	1.28036	
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae|g__Methanospirillum|s__Methanospirillum_hungatei|t__SGB145	2157|28890|224756|2191|196137|2202|2203|	1.17379	
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanotrichales|f__Methanotrichaceae|g__GGB54100|s__GGB54100_SGB75290|t__SGB75290	2157|28890|224756|2905377|143067|||	1.16446	
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Kosmotogales|f__Kosmotogaceae|g__GGB24759|s__GGB24759_SGB24698|t__SGB24698	2|200918|188708|1643946|1643948|||	1.13881	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae|g__Dysgonomonadaceae_unclassified|s__Dysgonamonadaceae_bacterium|t__SGB1995	2|976|200643|171549|2005520||2065189|	0.92237	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonadaceae_unclassified|s__Porphyromonadaceae_bacterium_SYSU_GA16107
k__Bacteria|p__Firmicutes|c__CFGB8063|o__OFGB8063|f__FGB8063|g__GGB24947|s__GGB24947_SGB36860|t__SGB36860	2|1239||||||	0.91482	
k__Bacteria|p__Bacteroidetes|c__CFGB24658|o__OFGB24658|f__FGB24658|g__GGB46168|s__GGB46168_SGB63936|t__SGB63936	2|976||||||	0.79023	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB40481|s__GGB40481_SGB57069|t__SGB57069	2|1224|28216|80840|80864|||	0.77111	
k__Bacteria|p__Dictyoglomi|c__CFGB42234|o__OFGB42234|f__FGB42234|g__GGB42235|s__GGB42235_SGB59393|t__SGB59393	2|68297||||||	0.70757	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB49462|s__GGB49462_SGB93685|t__SGB93685	2|1239|186801|186802|216572|||	0.69156	
k__Bacteria|p__Actinobacteria|c__CFGB76414|o__OFGB76414|f__FGB76414|g__GGB44031|s__GGB44031_SGB61405|t__SGB61405	2|201174||||||	0.66537	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae|g__GGB46169|s__GGB46169_SGB77835|t__SGB77835	2|976|200643|171549|2005520|||	0.60841	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Acetomicrobium|s__Acetomicrobium_SGB48802|t__SGB48802	2|508458|649775|649776|649777|49894||	0.60425	
k__Bacteria|p__Bacteroidetes|c__CFGB24578|o__OFGB24578|f__FGB24578|g__GGB45701|s__GGB45701_SGB63418|t__SGB63418	2|976||||||	0.53741	
k__Bacteria|p__Proteobacteria|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB15004|s__GGB15004_SGB62020|t__SGB62020	2|1224||||||	0.44255	
k__Bacteria|p__Actinobacteria|c__CFGB76414|o__OFGB76414|f__FGB76414|g__GGB44034|s__GGB44034_SGB61410|t__SGB61410	2|201174||||||	0.43254	
k__Bacteria|p__Synergistetes|c__Synergistetes_unclassified|o__Synergistetes_unclassified|f__Synergistetes_unclassified|g__Synergistetes_unclassified|s__Synergistetes_bacterium_JGI_0000079_D21|t__SGB52069	2|508458|||||1104568|	0.3881	
k__Bacteria|p__Acidobacteria|c__CFGB32401|o__OFGB32401|f__FGB32401|g__GGB45011|s__GGB45011_SGB62515|t__SGB62515	2|57723||||||	0.35816	
k__Bacteria|p__Planctomycetes|c__CFGB45746|o__OFGB45746|f__FGB45746|g__GGB62383|s__GGB62383_SGB84555|t__SGB84555	2|203682||||||	0.35146	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Casimicrobiaceae|g__Casimicrobium|s__Casimicrobium_huifangae|t__SGB80960	2|1224|28216||2705999|2706000|2591109|	0.34424	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus_SGB61891|t__SGB61891	2|1224|28216|80840|80864|201096||	0.33166	
k__Bacteria|p__Actinobacteria|c__CFGB76406|o__OFGB76406|f__FGB76406|g__GGB60247|s__GGB60247_SGB82192|t__SGB82192	2|201174||||||	0.2949	
k__Bacteria|p__Proteobacteria|c__CFGB43452|o__OFGB43452|f__FGB43452|g__GGB36697|s__GGB36697_SGB52070|t__SGB52070	2|1224||||||	0.27431	
k__Bacteria|p__Synergistetes|c__CFGB7945|o__OFGB7945|f__FGB7945|g__GGB24768|s__GGB24768_SGB36661|t__SGB36661	2|508458||||||	0.27034	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_sp_JY_X169|t__SGB86838	2|201174|1760|2037|2049|2529408|2758572|	0.26309	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Acetomicrobium|s__Acetomicrobium_mobile|t__SGB3780	2|508458|649775|649776|649777|49894|97477|	0.26145	
k__Bacteria|p__Candidatus_Cloacimonetes|c__Candidatus_Cloacimonetes_unclassified|o__Candidatus_Cloacimonetes_unclassified|f__Candidatus_Cloacimonetes_unclassified|g__Candidatus_Syntrophosphaera|s__Candidatus_Syntrophosphaera_thermopropionivorans|t__SGB28408	2|456828||||2593013|2593015|	0.21905	
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Microthrixaceae|g__Candidatus_Microthrix|s__Candidatus_Microthrix_parvicella|t__SGB15540	2|201174|84992|84993|1798913|41949|41950|	0.21559	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Zoogloea|s__Zoogloea_ramigera|t__SGB88266	2|1224|28216|206389|2008794|349|350|	0.19016	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Candidatus_Competibacteraceae|g__GGB38705|s__GGB38705_SGB102987|t__SGB102987	2|1224|1236||1400857|||	0.18444	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB27198|s__GGB27198_SGB39422|t__SGB39422	2157|28890|183925|2158|2159|||	0.17863	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_insubricum|t__SGB15703	2|201174|1760|85007|1762|1866885|444597|	0.17806	
k__Bacteria|p__Atribacterota|c__CFGB8897|o__OFGB8897|f__FGB8897|g__GGB26668|s__GGB26668_SGB76493|t__SGB76493	2|67818||||||	0.16374	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales|f__Tepidanaerobacteraceae|g__Tepidanaerobacter|s__Tepidanaerobacter_syntrophicus|t__SGB7313	2|1239|186801|2770089|2770092|499228|224999|	0.15739	
k__Bacteria|p__Firmicutes|c__CFGB8935|o__OFGB8935|f__FGB8935|g__GGB26712|s__GGB26712_SGB38893|t__SGB38893	2|1239||||||	0.14186	
k__Bacteria|p__Firmicutes|c__CFGB9195|o__OFGB9195|f__FGB9195|g__GGB27161|s__GGB27161_SGB39379|t__SGB39379	2|1239||||||	0.1403	
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria|o__Coprothermobacterales|f__Coprothermobacteraceae|g__Coprothermobacter|s__Coprothermobacter_proteolyticus|t__SGB8555	2|2138240|2138243|2138246|2138247|68335|35786|	0.13974	
k__Bacteria|p__Planctomycetes|c__CFGB45746|o__OFGB45746|f__FGB45746|g__GGB62382|s__GGB62382_SGB84554|t__SGB84554	2|203682||||||	0.12827	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_denitrificans|t__SGB61890	2|1224|28216|80840|80864|283|117506|	0.12453	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_temperans|t__SGB12690	2|1224|28216|80840|80864|12916|80878|	0.12284	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonadaceae_unclassified|s__Comamonadaceae_bacterium_CCH4_C5,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_IB03,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonadaceae_unclassified|s__Comamonadaceae_bacterium_CCH12_A10
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB42739|o__OFGB42739|f__FGB42739|g__GGB47408|s__GGB47408_SGB102670|t__SGB102670	2|95818||||||	0.1198	
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharimonas|s__Candidatus_Saccharimonas_aalborgensis|t__SGB19920	2|95818||||1331051|1332188|	0.11943	
k__Archaea|p__Euryarchaeota|c__CFGB76181|o__OFGB76181|f__FGB76181|g__GGB27196|s__GGB27196_SGB39419|t__SGB39419	2157|28890||||||	0.09825	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Aminiphilus|s__Aminiphilus_circumscriptus|t__SGB33600	2|508458|649775|649776|649777|290731|290732|	0.09299	
k__Bacteria|p__Bacteroidetes|c__CFGB42248|o__OFGB42248|f__FGB42248|g__GGB46504|s__GGB46504_SGB64365|t__SGB64365	2|976||||||	0.09142	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Candidatus_Chazhemtobacteraceae|g__Candidatus_Chazhemtobacterium|s__Candidatus_Chazhemtobacterium_aquaticus|t__SGB75519	2||||2715733|2715734|2715735|	0.09108	
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanotrichales|f__Methanotrichaceae|g__Methanothrix|s__Methanothrix_soehngenii|t__SGB187	2157|28890|224756|2905377|143067|2222|2223|	0.09086	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Moraxella|s__Moraxella_osloensis|t__SGB10439	2|1224|1236|2887326|468|475|34062|	0.08779	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_BoFeN1|t__SGB22471	2|1224|28216|80840|80864|12916|1231053|	0.0867	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_JHL_3
k__Bacteria|p__Firmicutes|c__CFGB4798|o__OFGB4798|f__FGB4798|g__GGB42087|s__GGB42087_SGB59228|t__SGB59228	2|1239||||||	0.07991	
k__Bacteria|p__Firmicutes|c__CFGB39903|o__OFGB39903|f__FGB39903|g__GGB41897|s__GGB41897_SGB58996|t__SGB58996	2|1239||||||	0.07806	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_paulum|t__SGB93166	2|201174|1760|85006|85023|33882|2707006|	0.06946	
k__Bacteria|p__Tenericutes|c__CFGB9180|o__OFGB9180|f__FGB9180|g__GGB73886|s__GGB73886_SGB39359|t__SGB39359	2|544448||||||	0.06854	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Uruburuella|s__Uruburuella_suis|t__SGB30674	2|1224|28216|206351|481|299568|252130|	0.06535	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB42170|s__GGB42170_SGB59318|t__SGB59318	2|1239|186801|186802|186803|||	0.06113	
k__Bacteria|p__Chloroflexi|c__CFGB39849|o__OFGB39849|f__FGB39849|g__GGB41812|s__GGB41812_SGB58908|t__SGB58908	2|200795||||||	0.06092	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_graminisolvens|t__SGB1924	2|976|200643|171549|815|816|477666|	0.05962	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB75672|s__GGB75672_SGB103056|t__SGB103056	2|1224|28216|||||	0.0583	
k__Bacteria|p__Bacteroidetes|c__CFGB24433|o__OFGB24433|f__FGB24433|g__GGB46510|s__GGB46510_SGB64371|t__SGB64371	2|976||||||	0.05829	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinilabiliaceae|g__GGB23723|s__GGB23723_SGB35427|t__SGB35427	2|976|200643|1970189|558415|||	0.05318	
